Product ID,Product Name,Category,Unit Price,Available Stock,Expiry Date
BEJU107,Juice,Beverages,18.27,278,-
CLBL202,Bleach,Cleaning,9.48,492,2024-10-31
CLDI178,Disinfectant,Cleaning,6.89,274,2024-09-06
CLDI179,Disinfectant,Cleaning,15.61,171,2024-03-23
GRRI149,Rice,Groceries,5.91,86,2024-06-19
CLBL203,Bleach,Cleaning,4.07,184,2024-08-06
HETO212,Toothpaste,Health & Beauty,18.36,42,2024-08-04
BEJU108,Juice,Beverages,15.41,399,2024-08-22
GRBR138,Bread,Groceries,14.18,347,2024-03-30
GRPA147,Pasta,Groceries,9.39,74,2024-07-27
BEWA101,Water,Beverages,9.08,137,2024-06-22
GRBE131,Beans,Groceries,4.87,299,2024-03-10
CLDI180,Disinfectant,Cleaning,6.5,242,-
GRBR139,Bread,Groceries,2.74,84,-
DACH127,Cheese,Dairy,17.97,51,2024-09-26
BESO112,Soda,Beverages,13.96,215,-
HETO213,Toothpaste,Health & Beauty,12.97,445,2024-12-21
DABU132,Butter,Dairy,17.2,28,2024-10-09
BECO94,Coffee,Beverages,1.72,94,2024-09-21
HESH185,Shampoo,Health & Beauty,2.65,360,2024-04-27
CLDI181,Disinfectant,Cleaning,3.76,238,-
GRPA148,Pasta,Groceries,17.92,70,2024-05-13
GRBR140,Bread,Groceries,8.35,493,-
DAYO130,Yogurt,Dairy,9.42,323,-
GRBR141,Bread,Groceries,1.2,194,2024-06-11
HESH186,Shampoo,Health & Beauty,12.69,277,-
DAEG104,Eggs,Dairy,5.16,198,2024-10-24
CLDI182,Disinfectant,Cleaning,3.35,232,2024-03-06
DAYO131,Yogurt,Dairy,12.78,276,-
GRBE132,Beans,Groceries,13.59,234,2024-09-27
GRBR142,Bread,Groceries,15.45,216,-
GRRI150,Rice,Groceries,4.0,305,2024-04-01
BEJU109,Juice,Beverages,3.07,83,2024-09-27
GRRI151,Rice,Groceries,13.05,453,2024-09-25
GRBR143,Bread,Groceries,8.49,392,2024-11-03
HESH187,Shampoo,Health & Beauty,9.07,459,2024-06-24
CLDI183,Disinfectant,Cleaning,1.68,146,2024-04-22
BESO113,Soda,Beverages,16.61,178,-
DAEG105,Eggs,Dairy,15.5,432,-
CLDE201,Detergent,Cleaning,1.94,474,-
DACH128,Cheese,Dairy,4.04,481,2024-09-03
GRPA149,Pasta,Groceries,9.21,114,2024-07-18
CLBL204,Bleach,Cleaning,16.04,166,2024-08-25
GRPA150,Pasta,Groceries,1.39,141,2024-10-04
GRBE133,Beans,Groceries,19.76,138,2024-05-01
CLDI184,Disinfectant,Cleaning,11.83,249,2024-11-12
BECO95,Coffee,Beverages,16.49,271,2024-03-18
HETO214,Toothpaste,Health & Beauty,6.1,281,2024-10-20
HESO203,Soap,Health & Beauty,3.66,415,2024-11-07
GRPA151,Pasta,Groceries,5.14,293,2024-12-10
CLDE202,Detergent,Cleaning,7.08,89,-
CLDE203,Detergent,Cleaning,10.29,92,-
DAEG106,Eggs,Dairy,4.03,25,2024-03-14
HETO215,Toothpaste,Health & Beauty,5.93,290,2024-05-26
HESO204,Soap,Health & Beauty,8.69,109,-
BESO114,Soda,Beverages,19.63,227,-
BESO115,Soda,Beverages,8.14,486,2024-05-13
BEJU110,Juice,Beverages,16.73,242,2024-12-16
BECO96,Coffee,Beverages,6.17,198,2024-08-08
BEWA102,Water,Beverages,13.67,429,2024-08-06
DACH129,Cheese,Dairy,15.81,362,2024-08-09
BEJU111,Juice,Beverages,19.7,11,2024-08-16
CLDI185,Disinfectant,Cleaning,18.53,226,2024-09-09
BEWA103,Water,Beverages,14.79,22,2024-05-23
CLDE204,Detergent,Cleaning,13.2,334,2024-05-21
HESH188,Shampoo,Health & Beauty,13.01,148,2024-06-01
CLBL205,Bleach,Cleaning,3.4,89,2024-12-20
DAMI124,Milk,Dairy,16.04,120,2024-08-24
CLDE205,Detergent,Cleaning,6.9,47,2024-10-06
HESO205,Soap,Health & Beauty,2.43,18,2024-03-26
GRRI152,Rice,Groceries,17.38,494,2024-03-13
BESO116,Soda,Beverages,15.42,480,2024-11-29
DAMI125,Milk,Dairy,18.88,74,2024-12-26
GRPA152,Pasta,Groceries,18.18,106,2024-05-23
GRRI153,Rice,Groceries,2.23,51,-
HESO206,Soap,Health & Beauty,3.85,33,2024-09-12
CLDE206,Detergent,Cleaning,8.16,296,2024-03-22
GRBR144,Bread,Groceries,9.39,16,2024-09-24
DACH130,Cheese,Dairy,11.39,235,2024-05-15
CLDE207,Detergent,Cleaning,13.96,119,2024-09-21
CLDI186,Disinfectant,Cleaning,9.86,175,2024-08-28
HESO207,Soap,Health & Beauty,13.29,222,-
CLBL206,Bleach,Cleaning,2.98,433,2024-06-19
HESH189,Shampoo,Health & Beauty,11.47,358,-
GRBR145,Bread,Groceries,18.15,371,2024-05-30
DAEG107,Eggs,Dairy,16.0,228,2024-06-21
DACH131,Cheese,Dairy,7.83,37,2024-12-06
DAEG108,Eggs,Dairy,8.41,417,2024-07-12
GRPA153,Pasta,Groceries,18.79,89,2024-11-26
BETE118,Tea,Beverages,17.1,496,2024-05-07
CLBL207,Bleach,Cleaning,19.0,218,2024-04-06
GRPA154,Pasta,Groceries,6.21,415,2024-05-11
BEWA104,Water,Beverages,1.25,302,2024-12-15
GRBR146,Bread,Groceries,2.5,137,-
GRBE134,Beans,Groceries,9.67,373,2024-07-29
HETO216,Toothpaste,Health & Beauty,6.89,414,2024-08-19
GRBE135,Beans,Groceries,1.03,308,2024-06-19
GRPA155,Pasta,Groceries,12.12,301,2024-09-10
GRPA156,Pasta,Groceries,2.23,116,-
GRBE136,Beans,Groceries,5.45,32,2024-04-24
CLBL208,Bleach,Cleaning,18.35,179,2024-11-09
HETO217,Toothpaste,Health & Beauty,9.24,192,-
BECO97,Coffee,Beverages,16.74,121,2024-10-16
BESO117,Soda,Beverages,17.5,22,2024-05-05
DAYO132,Yogurt,Dairy,9.68,309,2024-11-10
GRRI154,Rice,Groceries,2.28,316,2024-12-15
CLDI187,Disinfectant,Cleaning,10.99,23,-
BECO98,Coffee,Beverages,12.53,454,-
DABU133,Butter,Dairy,4.33,25,2024-10-24
CLDE208,Detergent,Cleaning,2.6,282,-
DAYO133,Yogurt,Dairy,14.21,475,2024-11-14
BESO118,Soda,Beverages,2.58,21,2024-05-26
GRPA157,Pasta,Groceries,17.83,87,2024-11-22
CLDE209,Detergent,Cleaning,19.64,31,2024-04-10
DABU134,Butter,Dairy,4.71,483,2024-03-15
HETO218,Toothpaste,Health & Beauty,9.71,195,-
CLDI188,Disinfectant,Cleaning,14.14,171,2024-12-19
GRPA158,Pasta,Groceries,7.74,110,2024-04-26
CLBL209,Bleach,Cleaning,17.22,259,-
BETE119,Tea,Beverages,13.91,291,2024-08-13
CLDI189,Disinfectant,Cleaning,16.09,367,2024-09-01
DACH132,Cheese,Dairy,10.45,261,-
CLBL210,Bleach,Cleaning,9.48,387,2024-03-28
CLDE210,Detergent,Cleaning,8.72,98,2024-06-26
DACH133,Cheese,Dairy,10.02,248,2024-12-22
BEWA105,Water,Beverages,12.57,151,-
GRRI155,Rice,Groceries,7.65,441,2024-06-27
BEJU112,Juice,Beverages,14.65,232,2024-10-09
GRBR147,Bread,Groceries,19.92,206,2024-10-13
HETO219,Toothpaste,Health & Beauty,18.86,250,2024-03-31
HETO220,Toothpaste,Health & Beauty,6.13,446,2024-04-27
GRRI156,Rice,Groceries,16.6,148,2024-12-10
GRBE137,Beans,Groceries,5.88,262,2024-08-09
GRPA159,Pasta,Groceries,5.26,337,2024-05-31
HETO221,Toothpaste,Health & Beauty,6.29,120,2024-12-06
BEWA106,Water,Beverages,9.47,23,2024-08-06
GRRI157,Rice,Groceries,8.92,491,2024-11-23
GRBR148,Bread,Groceries,18.04,430,-
CLBL211,Bleach,Cleaning,3.62,79,-
CLDI190,Disinfectant,Cleaning,10.99,335,2024-06-05
GRPA160,Pasta,Groceries,16.5,484,-
DACH134,Cheese,Dairy,11.52,94,2024-03-06
HESO208,Soap,Health & Beauty,1.65,201,2024-06-01
GRBR149,Bread,Groceries,13.66,150,2024-12-05
HESO209,Soap,Health & Beauty,7.05,201,2024-07-27
GRRI158,Rice,Groceries,8.22,180,2024-09-07
CLBL212,Bleach,Cleaning,16.93,269,-
CLBL213,Bleach,Cleaning,16.71,385,2024-12-26
CLDI191,Disinfectant,Cleaning,15.79,60,2024-04-23
CLDI192,Disinfectant,Cleaning,13.11,223,2024-09-02
GRBR150,Bread,Groceries,19.23,351,2024-12-28
HESH190,Shampoo,Health & Beauty,16.78,41,2024-12-25
CLBL214,Bleach,Cleaning,4.16,220,2024-03-29
HESH191,Shampoo,Health & Beauty,4.04,378,2024-03-20
HESH192,Shampoo,Health & Beauty,6.72,473,-
GRBE138,Beans,Groceries,19.98,95,2024-10-25
BECO99,Coffee,Beverages,7.6,38,2024-11-03
HESH193,Shampoo,Health & Beauty,2.98,193,2024-11-09
DACH135,Cheese,Dairy,11.02,150,2024-09-24
BECO100,Coffee,Beverages,9.05,102,-
GRPA161,Pasta,Groceries,14.6,248,2024-07-26
DAYO134,Yogurt,Dairy,17.89,86,2024-10-29
HESO210,Soap,Health & Beauty,13.86,206,2024-12-19
GRPA162,Pasta,Groceries,5.89,473,-
HETO222,Toothpaste,Health & Beauty,7.35,408,-
DAYO135,Yogurt,Dairy,19.15,249,-
CLDE211,Detergent,Cleaning,8.65,222,2024-09-02
DAYO136,Yogurt,Dairy,17.45,408,2024-10-05
GRBE139,Beans,Groceries,5.86,412,2024-05-07
GRBR151,Bread,Groceries,17.77,326,2024-12-04
CLBL215,Bleach,Cleaning,13.01,367,2024-06-22
BECO101,Coffee,Beverages,11.67,74,2024-09-12
BESO119,Soda,Beverages,12.62,258,2024-09-25
HETO223,Toothpaste,Health & Beauty,11.58,248,2024-11-18
DAEG109,Eggs,Dairy,6.73,42,-
HETO224,Toothpaste,Health & Beauty,3.31,299,2024-08-26
CLDI193,Disinfectant,Cleaning,15.0,140,2024-04-25
DAEG110,Eggs,Dairy,19.76,335,2024-12-02
HESH194,Shampoo,Health & Beauty,2.12,226,-
DAMI126,Milk,Dairy,8.2,40,2024-10-14
CLDI194,Disinfectant,Cleaning,4.11,330,-
DABU135,Butter,Dairy,6.04,401,2024-09-20
GRBR152,Bread,Groceries,7.51,209,2024-08-22
DAMI127,Milk,Dairy,11.17,38,2024-12-02
BETE120,Tea,Beverages,6.44,472,2024-05-23
DAMI128,Milk,Dairy,13.84,49,2024-12-28
HETO225,Toothpaste,Health & Beauty,2.52,304,2024-03-05
GRBR153,Bread,Groceries,2.78,38,2024-06-11
HETO226,Toothpaste,Health & Beauty,6.71,431,2024-05-20
BEJU113,Juice,Beverages,11.06,197,-
HESH195,Shampoo,Health & Beauty,3.09,476,2024-10-19
GRBE140,Beans,Groceries,2.92,25,-
GRBE141,Beans,Groceries,1.89,185,-
DAMI129,Milk,Dairy,1.41,110,2024-11-02
HETO227,Toothpaste,Health & Beauty,13.35,485,2024-06-22
HESH196,Shampoo,Health & Beauty,5.72,303,2024-10-11
CLDI195,Disinfectant,Cleaning,13.6,267,2024-09-01
DABU136,Butter,Dairy,5.03,108,2024-04-19
BECO102,Coffee,Beverages,1.02,310,2024-09-14
GRPA163,Pasta,Groceries,8.39,285,2024-04-04
CLBL216,Bleach,Cleaning,1.92,455,2024-03-04
BESO120,Soda,Beverages,1.36,394,2024-11-15
BEWA107,Water,Beverages,12.27,89,2024-11-18
CLBL217,Bleach,Cleaning,18.88,423,2024-10-12
GRBR154,Bread,Groceries,2.29,146,2024-05-17
BECO103,Coffee,Beverages,8.84,213,2024-08-26
BEJU114,Juice,Beverages,16.87,380,-
CLDE212,Detergent,Cleaning,2.06,479,-
GRBE142,Beans,Groceries,8.88,48,-
GRPA164,Pasta,Groceries,7.26,491,2024-10-10
BEJU115,Juice,Beverages,12.03,178,2024-06-06
GRRI159,Rice,Groceries,8.59,362,2024-12-01
DABU137,Butter,Dairy,4.3,133,2024-06-08
HESH197,Shampoo,Health & Beauty,14.15,449,2024-05-12
GRRI160,Rice,Groceries,17.82,239,2024-04-27
DAEG111,Eggs,Dairy,17.72,23,2024-09-28
CLDI196,Disinfectant,Cleaning,10.33,140,2024-03-21
CLBL218,Bleach,Cleaning,13.94,154,2024-06-06
BETE121,Tea,Beverages,2.4,117,2024-09-16
GRRI161,Rice,Groceries,11.74,87,-
BEWA108,Water,Beverages,8.13,289,2024-11-22
CLDI197,Disinfectant,Cleaning,12.47,469,2024-11-23
HESH198,Shampoo,Health & Beauty,8.02,260,2024-12-09
HETO228,Toothpaste,Health & Beauty,1.33,196,2024-06-18
DAEG112,Eggs,Dairy,18.18,370,2024-06-18
HESH199,Shampoo,Health & Beauty,17.39,312,-
GRPA165,Pasta,Groceries,10.52,427,2024-09-17
GRRI162,Rice,Groceries,16.12,292,2024-09-07
BECO104,Coffee,Beverages,8.13,243,2024-08-30
HETO229,Toothpaste,Health & Beauty,3.35,199,2024-06-06
HETO230,Toothpaste,Health & Beauty,15.13,356,2024-05-01
GRRI163,Rice,Groceries,9.88,218,2024-05-14
BESO121,Soda,Beverages,3.26,422,2024-08-20
HESH200,Shampoo,Health & Beauty,5.94,432,2024-07-29
GRBE143,Beans,Groceries,11.32,354,2024-09-09
CLDI198,Disinfectant,Cleaning,5.5,202,2024-05-20
BETE122,Tea,Beverages,3.62,76,2024-05-04
BESO122,Soda,Beverages,4.56,91,-
GRRI164,Rice,Groceries,3.67,41,2024-04-10
BEWA109,Water,Beverages,2.39,76,2024-04-22
HESO211,Soap,Health & Beauty,6.1,497,2024-06-03
DAEG113,Eggs,Dairy,16.66,34,2024-03-12
GRPA166,Pasta,Groceries,12.81,21,-
HETO231,Toothpaste,Health & Beauty,6.89,337,2024-05-28
CLBL219,Bleach,Cleaning,19.63,133,2024-10-03
BEWA110,Water,Beverages,5.4,345,2024-08-25
CLBL220,Bleach,Cleaning,17.44,148,2024-11-16
BEJU116,Juice,Beverages,13.54,326,2024-11-05
DABU138,Butter,Dairy,10.26,94,2024-11-18
BETE123,Tea,Beverages,2.5,479,2024-03-22
CLDI199,Disinfectant,Cleaning,1.78,221,2024-04-24
BESO123,Soda,Beverages,17.42,41,2024-07-25
GRBE144,Beans,Groceries,10.74,435,2024-05-15
DABU139,Butter,Dairy,10.28,21,2024-04-08
GRRI165,Rice,Groceries,3.25,340,2024-06-10
HESH201,Shampoo,Health & Beauty,16.91,465,2024-10-09
BEWA111,Water,Beverages,1.98,90,2024-08-04
CLDE213,Detergent,Cleaning,9.48,404,2024-08-15
CLBL221,Bleach,Cleaning,14.1,272,2024-06-19
HESO212,Soap,Health & Beauty,11.58,499,2024-09-23
HESH202,Shampoo,Health & Beauty,19.2,357,2024-03-16
GRPA167,Pasta,Groceries,19.97,58,2024-03-29
BEJU117,Juice,Beverages,16.87,86,2024-07-30
BETE124,Tea,Beverages,12.47,153,2024-09-27
DAYO137,Yogurt,Dairy,7.59,443,2024-06-25
CLDI200,Disinfectant,Cleaning,7.59,495,-
CLBL222,Bleach,Cleaning,5.6,56,2024-04-29
GRRI166,Rice,Groceries,17.75,47,2024-10-10
GRBE145,Beans,Groceries,1.4,125,2024-03-16
DACH136,Cheese,Dairy,5.35,458,2024-08-17
GRBR155,Bread,Groceries,17.44,272,2024-11-25
CLBL223,Bleach,Cleaning,18.33,266,2024-09-01
DAMI130,Milk,Dairy,2.77,200,2024-12-29
GRPA168,Pasta,Groceries,18.6,400,2024-09-18
HESO213,Soap,Health & Beauty,14.68,70,2024-07-24
HETO232,Toothpaste,Health & Beauty,5.55,152,2024-03-06
GRPA169,Pasta,Groceries,9.66,469,2024-07-05
CLDE214,Detergent,Cleaning,13.76,332,2024-08-22
HESH203,Shampoo,Health & Beauty,13.48,364,2024-05-18
GRRI167,Rice,Groceries,17.86,129,2024-06-09
GRPA170,Pasta,Groceries,18.87,393,2024-09-29
DAYO138,Yogurt,Dairy,16.64,181,2024-06-10
HESH204,Shampoo,Health & Beauty,2.44,460,2024-06-20
BEJU118,Juice,Beverages,7.17,176,2024-09-14
HESH205,Shampoo,Health & Beauty,15.02,394,-
BETE125,Tea,Beverages,18.62,205,-
GRRI168,Rice,Groceries,2.54,377,2024-07-07
CLDE215,Detergent,Cleaning,6.27,372,2024-08-29
BESO124,Soda,Beverages,9.34,103,2024-04-24
CLDE216,Detergent,Cleaning,19.8,300,2024-04-12
CLDE217,Detergent,Cleaning,13.66,343,2024-08-15
HESO214,Soap,Health & Beauty,1.68,152,2024-07-20
CLBL224,Bleach,Cleaning,3.59,286,2024-04-03
HETO233,Toothpaste,Health & Beauty,1.41,364,-
GRBR156,Bread,Groceries,7.5,319,-
CLDI201,Disinfectant,Cleaning,2.86,149,2024-12-21
HETO234,Toothpaste,Health & Beauty,15.88,384,2024-10-18
BEWA112,Water,Beverages,19.07,128,2024-12-02
DAMI131,Milk,Dairy,8.73,157,2024-05-16
DABU140,Butter,Dairy,16.13,363,2024-06-16
HESO215,Soap,Health & Beauty,12.28,462,2024-04-11
DABU141,Butter,Dairy,1.27,213,-
HETO235,Toothpaste,Health & Beauty,5.45,195,2024-03-13
HESH206,Shampoo,Health & Beauty,5.29,449,2024-04-15
GRBE146,Beans,Groceries,1.57,228,-
DACH137,Cheese,Dairy,7.79,177,-
DACH138,Cheese,Dairy,8.73,195,2024-10-05
CLDI202,Disinfectant,Cleaning,13.04,221,2024-08-13
GRPA171,Pasta,Groceries,6.64,407,-
BEJU119,Juice,Beverages,19.81,129,2024-03-07
BEWA113,Water,Beverages,18.91,18,2024-07-24
GRBE147,Beans,Groceries,6.5,240,-
GRBE148,Beans,Groceries,2.61,319,-
HESH207,Shampoo,Health & Beauty,7.36,304,2024-07-09
GRRI169,Rice,Groceries,9.77,148,-
HETO236,Toothpaste,Health & Beauty,6.01,428,2024-03-26
BETE126,Tea,Beverages,1.63,90,2024-12-10
DAMI132,Milk,Dairy,4.77,57,2024-06-05
GRPA172,Pasta,Groceries,6.11,311,2024-06-30
GRBR157,Bread,Groceries,18.6,404,2024-09-10
BESO125,Soda,Beverages,10.84,64,2024-04-15
HESO216,Soap,Health & Beauty,9.56,22,-
BEWA114,Water,Beverages,2.89,353,2024-05-18
GRBR158,Bread,Groceries,19.97,146,-
HETO237,Toothpaste,Health & Beauty,12.73,290,2024-10-08
GRRI170,Rice,Groceries,18.05,459,-
HESH208,Shampoo,Health & Beauty,8.56,143,2024-05-29
BETE127,Tea,Beverages,12.98,470,2024-08-06
GRPA173,Pasta,Groceries,18.89,407,-
BETE128,Tea,Beverages,18.24,105,2024-08-03
HETO238,Toothpaste,Health & Beauty,16.14,205,2024-03-22
GRBR159,Bread,Groceries,10.52,214,-
HETO239,Toothpaste,Health & Beauty,8.39,408,2024-09-01
DABU142,Butter,Dairy,15.48,14,-
GRPA174,Pasta,Groceries,11.77,417,2024-09-01
HESH209,Shampoo,Health & Beauty,5.11,456,2024-11-29
HESH210,Shampoo,Health & Beauty,18.75,228,-
HESH211,Shampoo,Health & Beauty,6.61,419,-
BETE129,Tea,Beverages,13.23,399,2024-05-05
HESO217,Soap,Health & Beauty,8.53,281,2024-09-30
DABU143,Butter,Dairy,13.8,185,2024-03-23
DABU144,Butter,Dairy,6.89,395,2024-07-01
HESH212,Shampoo,Health & Beauty,11.16,25,2024-09-13
HESH213,Shampoo,Health & Beauty,18.14,165,2024-10-21
DAMI133,Milk,Dairy,2.15,228,2024-12-24
CLDI203,Disinfectant,Cleaning,15.92,430,2024-08-05
BETE130,Tea,Beverages,12.3,93,2024-07-27
GRPA175,Pasta,Groceries,4.98,19,2024-08-22
CLBL225,Bleach,Cleaning,12.23,271,2024-03-06
BEJU120,Juice,Beverages,14.72,356,-
HETO240,Toothpaste,Health & Beauty,12.7,76,2024-11-24
CLBL226,Bleach,Cleaning,14.74,271,2024-04-28
GRBE149,Beans,Groceries,19.12,87,2024-06-20
DABU145,Butter,Dairy,12.07,412,2024-11-15
BESO126,Soda,Beverages,1.29,110,2024-11-17
HESO218,Soap,Health & Beauty,1.44,89,2024-07-24
DAYO139,Yogurt,Dairy,6.31,377,2024-04-18
CLDI204,Disinfectant,Cleaning,8.83,111,2024-04-12
DAYO140,Yogurt,Dairy,12.2,62,2024-05-07
BETE131,Tea,Beverages,16.36,361,2024-03-06
HETO241,Toothpaste,Health & Beauty,2.46,169,-
CLDI205,Disinfectant,Cleaning,4.77,457,2024-08-05
GRBR160,Bread,Groceries,19.41,134,-
BETE132,Tea,Beverages,17.34,230,2024-11-30
DAYO141,Yogurt,Dairy,17.82,232,-
HESH214,Shampoo,Health & Beauty,3.2,256,2024-05-28
HESO219,Soap,Health & Beauty,15.71,459,2024-06-21
GRBE150,Beans,Groceries,19.94,466,2024-09-24
BEJU121,Juice,Beverages,8.92,188,-
BEWA115,Water,Beverages,1.01,185,2024-03-26
GRPA176,Pasta,Groceries,10.73,37,2024-07-10
CLDE218,Detergent,Cleaning,12.15,356,2024-05-23
GRPA177,Pasta,Groceries,10.34,314,2024-08-28
DABU146,Butter,Dairy,11.56,69,-
GRBR161,Bread,Groceries,14.92,399,2024-11-01
HESO220,Soap,Health & Beauty,7.29,168,-
HETO242,Toothpaste,Health & Beauty,17.82,176,2024-07-27
CLDI206,Disinfectant,Cleaning,3.58,23,-
GRBE151,Beans,Groceries,6.89,182,2024-10-01
GRPA178,Pasta,Groceries,17.67,54,2024-08-16
GRBE152,Beans,Groceries,8.8,206,2024-12-28
BECO105,Coffee,Beverages,10.25,300,-
DAYO142,Yogurt,Dairy,17.39,22,2024-11-02
DACH139,Cheese,Dairy,3.63,273,2024-07-29
HESH215,Shampoo,Health & Beauty,9.21,490,2024-08-29
GRBE153,Beans,Groceries,1.94,183,-
HETO243,Toothpaste,Health & Beauty,8.29,431,2024-08-07
HESO221,Soap,Health & Beauty,7.39,331,2024-10-16
CLDE219,Detergent,Cleaning,9.68,182,2024-07-19
DAYO143,Yogurt,Dairy,18.12,326,2024-12-14
GRBE154,Beans,Groceries,8.72,43,2024-11-24
BEJU122,Juice,Beverages,15.81,322,2024-10-27
BECO106,Coffee,Beverages,4.31,470,-
DAMI134,Milk,Dairy,18.92,448,2024-06-04
BEJU123,Juice,Beverages,17.03,205,2024-10-16
DAYO144,Yogurt,Dairy,15.47,83,2024-03-31
BECO107,Coffee,Beverages,14.76,260,2024-07-10
DACH140,Cheese,Dairy,2.77,427,2024-09-28
HESH216,Shampoo,Health & Beauty,7.85,429,2024-05-07
BEJU124,Juice,Beverages,13.23,203,2024-08-01
HESO222,Soap,Health & Beauty,12.67,364,2024-06-23
BETE133,Tea,Beverages,18.41,128,2024-07-31
BECO108,Coffee,Beverages,17.89,300,2024-09-28
HESO223,Soap,Health & Beauty,2.01,61,2024-07-03
BETE134,Tea,Beverages,16.2,132,2024-09-08
CLDI207,Disinfectant,Cleaning,9.62,38,2024-04-18
BESO127,Soda,Beverages,12.17,297,-
DAEG114,Eggs,Dairy,14.18,459,-
BETE135,Tea,Beverages,13.57,26,-
HETO244,Toothpaste,Health & Beauty,12.11,380,2024-06-21
DABU147,Butter,Dairy,9.83,109,-
DAYO145,Yogurt,Dairy,2.97,169,-
CLDI208,Disinfectant,Cleaning,3.14,254,2024-08-09
GRRI171,Rice,Groceries,10.26,153,2024-09-05
CLDI209,Disinfectant,Cleaning,16.5,162,-
GRBE155,Beans,Groceries,15.66,164,2024-12-28
GRBR162,Bread,Groceries,12.66,313,2024-12-06
GRRI172,Rice,Groceries,14.42,422,2024-09-26
CLDE220,Detergent,Cleaning,10.3,45,2024-03-13
BEJU125,Juice,Beverages,9.05,124,2024-03-22
CLDI210,Disinfectant,Cleaning,12.51,464,-
GRPA179,Pasta,Groceries,2.92,203,2024-05-01
DABU148,Butter,Dairy,9.03,33,2024-11-11
CLDI211,Disinfectant,Cleaning,3.0,295,2024-12-28
HETO245,Toothpaste,Health & Beauty,17.6,167,-
GRBR163,Bread,Groceries,8.24,85,-
DAYO146,Yogurt,Dairy,14.49,260,2024-05-11
GRBE156,Beans,Groceries,13.59,57,2024-07-22
DAMI135,Milk,Dairy,9.8,302,-
BEJU126,Juice,Beverages,7.71,363,2024-11-22
CLDI212,Disinfectant,Cleaning,14.52,237,2024-07-13
CLBL227,Bleach,Cleaning,9.35,323,2024-03-04
HESH217,Shampoo,Health & Beauty,14.61,333,-
CLBL228,Bleach,Cleaning,16.43,455,2024-06-21
DAEG115,Eggs,Dairy,5.92,432,2024-07-07
GRPA180,Pasta,Groceries,11.23,32,-
HESH218,Shampoo,Health & Beauty,12.47,273,2024-06-01
HESH219,Shampoo,Health & Beauty,6.79,279,2024-04-13
GRBR164,Bread,Groceries,9.53,263,2024-03-27
CLDI213,Disinfectant,Cleaning,16.1,341,2024-04-30
CLDE221,Detergent,Cleaning,3.28,250,2024-10-12
CLDI214,Disinfectant,Cleaning,18.03,268,2024-11-19
DAYO147,Yogurt,Dairy,6.68,264,2024-07-02
GRBE157,Beans,Groceries,1.24,442,2024-10-07
DACH141,Cheese,Dairy,5.54,365,2024-10-30
BEWA116,Water,Beverages,15.65,346,-
CLBL229,Bleach,Cleaning,10.55,365,2024-04-17
CLBL230,Bleach,Cleaning,12.37,470,2024-11-01
BETE136,Tea,Beverages,11.23,318,-
GRBE158,Beans,Groceries,8.79,224,2024-10-17
CLBL231,Bleach,Cleaning,16.24,182,2024-07-05
GRBE159,Beans,Groceries,2.91,22,2024-04-25
GRPA181,Pasta,Groceries,15.87,329,-
CLDI215,Disinfectant,Cleaning,7.39,129,2024-05-02
GRBR165,Bread,Groceries,9.37,464,2024-10-20
DAYO148,Yogurt,Dairy,4.56,56,2024-03-23
GRBE160,Beans,Groceries,16.54,161,2024-05-19
HESO224,Soap,Health & Beauty,10.97,241,-
BECO109,Coffee,Beverages,15.48,329,2024-04-20
DAYO149,Yogurt,Dairy,9.32,327,2024-04-27
GRRI173,Rice,Groceries,2.3,93,2024-03-03
HETO246,Toothpaste,Health & Beauty,11.73,331,2024-05-30
DABU149,Butter,Dairy,18.94,396,2024-11-20
HESO225,Soap,Health & Beauty,11.28,296,-
GRBR166,Bread,Groceries,15.42,24,2024-08-09
GRPA182,Pasta,Groceries,18.83,81,2024-06-04
HETO247,Toothpaste,Health & Beauty,9.2,334,2024-06-20
GRRI174,Rice,Groceries,17.87,150,2024-11-30
CLDI216,Disinfectant,Cleaning,17.14,156,-
GRRI175,Rice,Groceries,13.2,188,2024-09-25
CLDI217,Disinfectant,Cleaning,17.22,255,2024-06-30
BETE137,Tea,Beverages,7.43,309,-
HESO226,Soap,Health & Beauty,1.28,55,-
GRBR167,Bread,Groceries,17.46,138,2024-07-19
HESH220,Shampoo,Health & Beauty,19.6,124,2024-12-18
DAEG116,Eggs,Dairy,7.48,264,2024-12-06
CLDI218,Disinfectant,Cleaning,1.63,276,2024-11-21
BESO128,Soda,Beverages,7.84,252,2024-05-18
BECO110,Coffee,Beverages,13.65,276,2024-07-24
BESO129,Soda,Beverages,7.02,343,2024-03-14
HESH221,Shampoo,Health & Beauty,5.47,272,2024-12-10
GRBE161,Beans,Groceries,14.89,157,2024-03-30
DAEG117,Eggs,Dairy,7.63,90,2024-06-19
GRBR168,Bread,Groceries,10.94,337,2024-04-14
GRPA183,Pasta,Groceries,4.24,390,2024-09-03
GRRI176,Rice,Groceries,3.47,86,2024-09-25
GRBE162,Beans,Groceries,8.36,344,2024-06-08
GRRI177,Rice,Groceries,9.2,23,2024-07-25
GRBE163,Beans,Groceries,13.02,409,2024-09-21
BEWA117,Water,Beverages,19.37,149,2024-05-15
CLBL232,Bleach,Cleaning,3.32,500,2024-04-29
BESO130,Soda,Beverages,4.5,331,2024-09-01
CLDI219,Disinfectant,Cleaning,17.46,146,2024-07-22
